-4.900000 -3.500000 -9.239443e-02
-4.900000 -3.400000 -9.450988e-02
-4.900000 -3.300000 -9.884606e-02
-4.900000 -3.200000 -1.056288e-01
-4.900000 -3.100000 -1.150511e-01
-4.900000 -3.000000 -1.272598e-01
-4.900000 -2.900000 -1.423423e-01
-4.900000 -2.800000 -1.603148e-01
-4.900000 -2.700000 -1.811130e-01
-4.900000 -2.600000 -2.045869e-01
-4.900000 -2.500000 -2.305006e-01
-4.900000 -2.400000 -2.585382e-01
-4.900000 -2.300000 -2.883165e-01
-4.900000 -2.200000 -3.194038e-01
-4.900000 -2.100000 -3.513453e-01
-4.900000 -2.000000 -3.836917e-01
-4.900000 -1.900000 -4.160314e-01
-4.900000 -1.800000 -4.480217e-01
-4.900000 -1.700000 -4.794174e-01
-4.900000 -1.600000 -5.100932e-01
-4.900000 -1.500000 -5.400585e-01
-4.900000 -1.400000 -5.694612e-01
-4.900000 -1.300000 -5.985803e-01
-4.900000 -1.200000 -6.278074e-01
-4.900000 -1.100000 -6.576171e-01
-4.900000 -1.000000 -6.885292e-01
-4.900000 -0.900000 -7.210656e-01
-4.900000 -0.800000 -7.557052e-01
-4.900000 -0.700000 -7.928421e-01
-4.900000 -0.600000 -8.327492e-01
-4.900000 -0.500000 -8.755535e-01
-4.900000 -0.400000 -9.212238e-01
-4.900000 -0.300000 -9.695738e-01
-4.900000 -0.200000 -1.020281e+00
-4.900000 -0.100000 -1.072917e+00
-4.900000 0.000000 -1.126995e+00
-4.900000 0.100000 -1.182020e+00
-4.900000 0.200000 -1.237543e+00
-4.900000 0.300000 -1.293212e+00
-4.900000 0.400000 -1.348816e+00
-4.900000 0.500000 -1.404320e+00
-4.900000 0.600000 -1.459870e+00
-4.900000 0.700000 -1.515797e+00
-4.900000 0.800000 -1.572585e+00
-4.900000 0.900000 -1.630831e+00
-4.900000 1.000000 -1.691184e+00
-4.900000 1.100000 -1.754275e+00
-4.900000 1.200000 -1.820643e+00
-4.900000 1.300000 -1.890663e+00
-4.900000 1.400000 -1.964479e+00
-4.900000 1.500000 -2.041955e+00
-4.900000 1.600000 -2.122646e+00
-4.900000 1.700000 -2.205787e+00
-4.900000 1.800000 -2.290313e+00
-4.900000 1.900000 -2.374894e+00
-4.900000 2.000000 -2.457999e+00
-4.900000 2.100000 -2.537964e+00
-4.900000 2.200000 -2.613084e+00
-4.900000 2.300000 -2.681695e+00
-4.900000 2.400000 -2.742256e+00
-4.900000 2.500000 -2.793428e+00
-4.900000 2.600000 -2.834126e+00
-4.900000 2.700000 -2.863563e+00
-4.900000 2.800000 -2.881269e+00
-4.900000 2.900000 -2.887091e+00
-4.900000 3.000000 -2.881182e+00
-4.900000 3.100000 -2.863964e+00
-4.900000 3.200000 -2.836089e+00
-4.900000 3.300000 -2.798395e+00
-4.900000 3.400000 -2.751851e+00
-4.900000 3.500000 -2.697515e+00
-4.900000 3.600000 -2.636482e+00
-4.900000 3.700000 -2.569849e+00
-4.900000 3.800000 -2.498686e+00
-4.900000 3.900000 -2.424004e+00
-4.900000 4.000000 -2.346741e+00
-4.900000 4.100000 -2.267751e+00
-4.900000 4.200000 -2.187795e+00
-4.900000 4.300000 -2.107540e+00
-4.900000 4.400000 -2.027563e+00
-4.900000 4.500000 -1.948352e+00
-4.900000 4.600000 -1.870312e+00
-4.900000 4.700000 -1.793776e+00
-4.900000 4.800000 -1.719009e+00
-4.900000 4.900000 -1.646216e+00
-4.900000 5.000000 -1.575551e+00

-4.800000 -5.000000 -1.706623e-01
-4.800000 -4.900000 -1.628255e-01
-4.800000 -4.800000 -1.546491e-01
-4.800000 -4.700000 -1.461757e-01
-4.800000 -4.600000 -1.374619e-01
-4.800000 -4.500000 -1.285810e-01
-4.800000 -4.400000 -1.196251e-01
-4.800000 -4.300000 -1.107079e-01
-4.800000 -4.200000 -1.019670e-01
-4.800000 -4.100000 -9.356570e-02
-4.800000 -4.000000 -8.569488e-02
-4.800000 -3.900000 -7.857340e-02
-4.800000 -3.800000 -7.244770e-02
-4.800000 -3.700000 -6.758977e-02
-4.800000 -3.600000 -6.429311e-02
-4.800000 -3.500000 -6.286647e-02
-4.800000 -3.400000 -6.362496e-02
-4.800000 -3.300000 -6.687846e-02
-4.800000 -3.200000 -7.291748e-02
-4.800000 -3.100000 -8.199673e-02
-4.800000 -3.000000 -9.431730e-02
-4.800000 -2.900000 -1.100086e-01
-4.800000 -2.800000 -1.291112e-01
-4.800000 -2.700000 -1.515631e-01
-4.800000 -2.600000 -1.771906e-01
-4.800000 -2.500000 -2.057056e-01
-4.800000 -2.400000 -2.367116e-01
-4.800000 -2.300000 -2.697183e-01
-4.800000 -2.200000 -3.041656e-01
-4.800000 -2.100000 -3.394561e-01
